issued_at,issued_day,model,target_ts,horizon,point,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
2026-08-23T07:06:35Z,2026-08-23,seasonal_naive,2026-08-27,5,22.3000,,,,,,,,,
2026-08-24T07:32:39Z,2026-08-24,seasonal_naive,2026-08-27,4,22.3000,,,,,,,,,
2026-08-25T07:13:22Z,2026-08-25,seasonal_naive,2026-08-27,3,22.3000,,,,,,,,,
2026-08-26T07:13:19Z,2026-08-26,seasonal_naive,2026-08-27,2,22.3000,,,,,,,,,
2026-08-27T17:41:46Z,2026-08-27,seasonal_naive,2026-08-27,1,22.3000,,,,,,,,,
2026-08-21T07:12:27Z,2026-08-21,tabicl,2026-08-27,7,23.2601,18.5688,20.2099,21.3442,22.2534,23.1243,23.9783,24.9571,26.2444,28.0596
2026-08-22T07:04:37Z,2026-08-22,tabicl,2026-08-27,6,21.6164,17.1152,18.6565,19.7181,20.5866,21.4354,22.2962,23.3229,24.5761,26.3672
2026-08-23T07:06:35Z,2026-08-23,tabicl,2026-08-27,5,20.3798,16.0811,17.5345,18.5340,19.3677,20.1664,20.9972,21.9991,23.2104,24.9872
2026-08-24T07:32:39Z,2026-08-24,tabicl,2026-08-27,4,21.5264,17.4518,18.6845,19.6015,20.3869,21.1489,21.9753,22.9991,24.2605,26.0835
2026-08-25T07:13:22Z,2026-08-25,tabicl,2026-08-27,3,22.0112,18.7942,19.7947,20.5263,21.1378,21.7322,22.3659,23.1284,24.1234,25.5818
2026-08-26T07:13:19Z,2026-08-26,tabicl,2026-08-27,2,23.3966,20.6196,21.5553,22.2166,22.7307,23.2104,23.7136,24.3280,25.1516,26.4169
2026-08-27T17:41:46Z,2026-08-27,tabicl,2026-08-27,1,25.7012,23.3652,24.2055,24.7847,25.1983,25.5696,25.9682,26.4472,27.1394,28.1932
2026-08-22T07:04:37Z,2026-08-22,climatology,2026-08-28,7,19.0000,16.2200,16.7800,17.4600,17.7800,18.8000,19.4800,20.4400,21.2400,22.4600
2026-08-23T07:06:35Z,2026-08-23,climatology,2026-08-28,6,19.0000,16.2200,16.7800,17.4600,17.7800,18.8000,19.4800,20.4400,21.2400,22.4600
2026-08-24T07:32:39Z,2026-08-24,climatology,2026-08-28,5,19.0088,16.2300,16.8200,17.4900,17.8200,18.8500,19.3000,20.2600,21.1600,22.4400
2026-08-25T07:13:22Z,2026-08-25,climatology,2026-08-28,4,19.0571,16.2400,16.8600,17.5000,17.8600,18.9000,19.6600,20.6000,21.0800,22.4200
2026-08-26T07:13:19Z,2026-08-26,climatology,2026-08-28,3,19.1389,16.2500,16.9000,17.5000,17.9000,18.9500,20.2000,20.7500,21.4000,22.4000
2026-08-27T17:41:46Z,2026-08-27,climatology,2026-08-28,2,19.2838,16.2600,16.9800,17.5000,18.1000,19.0000,20.2000,20.8000,21.4000,22.5400
2026-08-28T18:49:45Z,2026-08-28,climatology,2026-08-28,1,19.3789,16.2700,17.0600,17.5200,18.3000,19.1500,20.2000,20.8000,21.7600,22.6000
2026-08-22T07:04:37Z,2026-08-22,persistence,2026-08-28,7,19.4000,13.6000,15.9400,17.2000,18.3000,19.4000,20.5000,21.7000,23.1000,25.2300
2026-08-23T07:06:35Z,2026-08-23,persistence,2026-08-28,6,18.6000,12.9000,15.2000,16.6700,17.6000,18.5000,19.7000,20.8000,22.3000,24.5000
2026-08-24T07:32:39Z,2026-08-24,persistence,2026-08-28,5,19.3000,13.9000,15.9000,17.3000,18.4000,19.4000,20.3000,21.4000,22.9000,24.7000
2026-08-25T07:13:22Z,2026-08-25,persistence,2026-08-28,4,20.7000,15.6000,17.4000,18.7000,19.8000,20.8000,21.7000,22.7100,23.9000,25.9000
2026-08-26T07:13:19Z,2026-08-26,persistence,2026-08-28,3,22.0000,17.3500,19.1000,20.3000,21.2000,22.0500,22.9000,23.8000,25.0000,26.6000
2026-08-27T17:41:46Z,2026-08-27,persistence,2026-08-28,2,24.5000,20.6700,22.0000,22.9000,23.8000,24.5000,25.3000,26.1000,27.1000,28.3300
2026-08-28T18:49:45Z,2026-08-28,persistence,2026-08-28,1,22.9000,20.4000,21.3000,21.9000,22.4000,22.9000,23.4000,23.9000,24.5000,25.5000
2026-08-22T07:04:37Z,2026-08-22,seasonal_naive,2026-08-28,7,20.2000,,,,,,,,,
2026-08-23T07:06:35Z,2026-08-23,seasonal_naive,2026-08-28,6,20.2000,,,,,,,,,
2026-08-24T07:32:39Z,2026-08-24,seasonal_naive,2026-08-28,5,20.2000,,,,,,,,,
2026-08-25T07:13:22Z,2026-08-25,seasonal_naive,2026-08-28,4,20.2000,,,,,,,,,
2026-08-26T07:13:19Z,2026-08-26,seasonal_naive,2026-08-28,3,20.2000,,,,,,,,,
2026-08-27T17:41:46Z,2026-08-27,seasonal_naive,2026-08-28,2,20.2000,,,,,,,,,
2026-08-28T18:49:45Z,2026-08-28,seasonal_naive,2026-08-28,1,20.2000,,,,,,,,,
2026-08-22T07:04:37Z,2026-08-22,tabicl,2026-08-28,7,22.3496,17.4748,19.1148,20.2786,21.2394,22.1641,23.0931,24.1800,25.5335,27.4622
2026-08-23T07:06:35Z,2026-08-23,tabicl,2026-08-28,6,20.8472,16.2422,17.7871,18.8662,19.7731,20.6407,21.5278,22.5804,23.8631,25.7309
2026-08-24T07:32:39Z,2026-08-24,tabicl,2026-08-28,5,21.6203,17.3010,18.6194,19.5941,20.4321,21.2430,22.1152,23.1831,24.5013,26.3989
2026-08-25T07:13:22Z,2026-08-25,tabicl,2026-08-28,4,22.3785,18.8191,19.9091,20.7138,21.3977,22.0691,22.7788,23.6212,24.7086,26.2939
2026-08-26T07:13:19Z,2026-08-26,tabicl,2026-08-28,3,23.7001,20.4687,21.5115,22.2697,22.8769,23.4519,24.0480,24.7751,25.7576,27.2629
2026-08-27T17:41:46Z,2026-08-27,tabicl,2026-08-28,2,26.5460,23.3117,24.4362,25.2705,25.9026,26.4461,26.9976,27.6528,28.5346,29.9039
2026-08-28T18:49:45Z,2026-08-28,tabicl,2026-08-28,1,23.0479,20.3990,21.3674,22.0602,22.5411,22.9857,23.4487,24.0193,24.7342,25.7467
2026-08-23T07:06:35Z,2026-08-23,climatology,2026-08-29,7,19.1121,16.2200,16.7800,17.5000,18.2800,19.0000,20.2000,20.6800,21.2400,22.4600
2026-08-24T07:32:39Z,2026-08-24,climatology,2026-08-29,6,19.1121,16.2200,16.7800,17.5000,18.2800,19.0000,20.2000,20.6800,21.2400,22.4600
2026-08-25T07:13:22Z,2026-08-25,climatology,2026-08-29,5,19.1588,16.2300,16.8200,17.5000,18.4800,19.1500,20.2000,20.7100,21.1600,22.4400
2026-08-26T07:13:19Z,2026-08-26,climatology,2026-08-29,4,19.2400,16.2400,16.8600,17.5400,18.6400,19.3000,20.2000,20.7800,21.4000,22.4200
2026-08-27T17:41:46Z,2026-08-27,climatology,2026-08-29,3,19.3861,16.2500,16.9000,17.6000,18.8000,19.4000,20.2000,20.8000,21.4000,22.5500
2026-08-28T18:49:45Z,2026-08-28,climatology,2026-08-29,2,19.4811,16.2600,16.9800,17.6600,18.8400,19.5000,20.4400,20.8400,21.8800,22.6000
2026-08-29T12:44:34Z,2026-08-29,climatology,2026-08-29,1,19.4921,16.2700,17.0600,17.7100,18.8800,19.7000,20.2800,20.8000,21.7600,22.6000
2026-08-23T07:06:35Z,2026-08-23,persistence,2026-08-29,7,18.6000,12.8000,15.1000,16.4000,17.5000,18.6000,19.7000,20.9000,22.3000,24.4200
2026-08-24T07:32:39Z,2026-08-24,persistence,2026-08-29,6,19.3000,13.6000,15.9000,17.3000,18.3000,19.2000,20.4000,21.5000,23.0000,25.2000
2026-08-25T07:13:22Z,2026-08-25,persistence,2026-08-29,5,20.7000,15.3000,17.3000,18.7000,19.8000,20.8000,21.7000,22.8000,24.3000,26.1000
2026-08-26T07:13:19Z,2026-08-26,persistence,2026-08-29,4,22.0000,16.9000,18.7000,20.0000,21.1000,22.1000,23.0000,24.0800,25.2000,27.2000
2026-08-27T17:41:46Z,2026-08-27,persistence,2026-08-29,3,24.5000,19.8600,21.6000,22.8000,23.7000,24.6000,25.4000,26.3000,27.5000,29.1000
2026-08-28T18:49:45Z,2026-08-28,persistence,2026-08-29,2,22.9000,19.0800,20.4000,21.3000,22.2000,22.9000,23.7000,24.5000,25.5000,26.7200
2026-08-29T12:44:34Z,2026-08-29,persistence,2026-08-29,1,19.9000,17.4000,18.3000,18.9000,19.4000,19.9000,20.4000,20.9000,21.5000,22.5000
2026-08-23T07:06:35Z,2026-08-23,seasonal_naive,2026-08-29,7,17.3000,,,,,,,,,
2026-08-24T07:32:39Z,2026-08-24,seasonal_naive,2026-08-29,6,17.3000,,,,,,,,,
2026-08-25T07:13:22Z,2026-08-25,seasonal_naive,2026-08-29,5,17.3000,,,,,,,,,
2026-08-26T07:13:19Z,2026-08-26,seasonal_naive,2026-08-29,4,17.3000,,,,,,,,,
2026-08-27T17:41:46Z,2026-08-27,seasonal_naive,2026-08-29,3,17.3000,,,,,,,,,
2026-08-28T18:49:45Z,2026-08-28,seasonal_naive,2026-08-29,2,17.3000,,,,,,,,,
2026-08-29T12:44:34Z,2026-08-29,seasonal_naive,2026-08-29,1,17.3000,,,,,,,,,
2026-08-23T07:06:35Z,2026-08-23,tabicl,2026-08-29,7,21.3664,16.4634,18.0956,19.2599,20.2399,21.1693,22.1055,23.2014,24.5536,26.5079
2026-08-24T07:32:39Z,2026-08-24,tabicl,2026-08-29,6,21.7315,17.2125,18.6057,19.6329,20.5152,21.3719,22.2818,23.3779,24.7274,26.6528
2026-08-25T07:13:22Z,2026-08-25,tabicl,2026-08-29,5,22.5014,18.6738,19.8408,20.7048,21.4470,22.1749,22.9379,23.8392,24.9946,26.6667
2026-08-26T07:13:19Z,2026-08-26,tabicl,2026-08-29,4,23.7956,20.2219,21.3508,22.1831,22.8701,23.5178,24.1834,24.9896,26.0692,27.7008
2026-08-27T17:41:46Z,2026-08-27,tabicl,2026-08-29,3,26.4332,22.5090,23.8367,24.8547,25.6456,26.3265,27.0016,27.7916,28.8575,30.4932
2026-08-28T18:49:45Z,2026-08-28,tabicl,2026-08-29,2,23.3346,20.3171,21.3961,22.1467,22.7090,23.2476,23.8113,24.4757,25.2992,26.4391
2026-08-29T12:44:34Z,2026-08-29,tabicl,2026-08-29,1,20.1344,17.2632,18.3032,19.0271,19.5167,20.0485,20.6101,21.2652,22.0809,23.2206
2026-08-24T07:32:39Z,2026-08-24,climatology,2026-08-30,7,19.0667,16.2200,16.7800,17.5000,17.7800,19.0000,19.6400,20.6800,21.2400,22.4600
2026-08-25T07:13:22Z,2026-08-25,climatology,2026-08-30,6,19.0667,16.2200,16.7800,17.5000,17.7800,19.0000,19.6400,20.6800,21.2400,22.4600
2026-08-26T07:13:19Z,2026-08-26,climatology,2026-08-30,5,19.1529,16.2300,16.8200,17.5000,18.0000,19.1500,20.0600,20.8000,21.4000,22.4400
2026-08-27T17:41:46Z,2026-08-27,climatology,2026-08-30,4,19.3057,16.2400,16.8600,17.5200,18.4000,19.3000,20.2000,20.8000,21.5200,22.5600
2026-08-28T18:49:45Z,2026-08-28,climatology,2026-08-30,3,19.4056,16.2500,16.9000,17.5500,18.8000,19.4000,20.2000,20.9000,22.0000,22.6000
2026-08-29T12:44:34Z,2026-08-29,climatology,2026-08-30,2,19.4189,16.2600,16.9800,17.5800,18.8400,19.5000,20.2000,20.8400,21.8800,22.6000
2026-08-30T12:01:02Z,2026-08-30,climatology,2026-08-30,1,19.4211,16.2700,17.0600,17.6100,18.8800,19.5000,20.2000,20.8000,21.7600,22.6000
2026-08-24T07:32:39Z,2026-08-24,persistence,2026-08-30,7,19.3000,13.5000,15.8000,17.1000,18.1600,19.3000,20.4000,21.6000,23.0000,25.1100
2026-08-25T07:13:22Z,2026-08-25,persistence,2026-08-30,6,20.7000,15.0000,17.3000,18.7000,19.6400,20.6000,21.7600,22.9000,24.4000,26.5800
2026-08-26T07:13:19Z,2026-08-26,persistence,2026-08-30,5,22.0000,16.6000,18.6000,20.0000,21.1000,22.1000,23.0000,24.1000,25.6000,27.4000
2026-08-27T17:41:46Z,2026-08-27,persistence,2026-08-30,4,24.5000,19.4000,21.2000,22.5000,23.6000,24.6000,25.5000,26.6000,27.7000,29.7000
2026-08-28T18:49:45Z,2026-08-28,persistence,2026-08-30,3,22.9000,18.2700,20.0000,21.2000,22.1000,23.0000,23.8000,24.7000,25.9000,27.5000
2026-08-29T12:44:34Z,2026-08-29,persistence,2026-08-30,2,19.9000,16.0000,17.4000,18.3000,19.2000,19.9000,20.7000,21.5000,22.5000,23.7100
2026-08-30T12:01:02Z,2026-08-30,persistence,2026-08-30,1,19.5000,17.0000,17.9000,18.5000,19.0000,19.5000,20.0000,20.5000,21.1000,22.1000
2026-08-24T07:32:39Z,2026-08-24,seasonal_naive,2026-08-30,7,17.7000,,,,,,,,,
2026-08-25T07:13:22Z,2026-08-25,seasonal_naive,2026-08-30,6,17.7000,,,,,,,,,
2026-08-26T07:13:19Z,2026-08-26,seasonal_naive,2026-08-30,5,17.7000,,,,,,,,,
2026-08-27T17:41:46Z,2026-08-27,seasonal_naive,2026-08-30,4,17.7000,,,,,,,,,
2026-08-28T18:49:45Z,2026-08-28,seasonal_naive,2026-08-30,3,17.7000,,,,,,,,,
2026-08-29T12:44:34Z,2026-08-29,seasonal_naive,2026-08-30,2,17.7000,,,,,,,,,
2026-08-30T12:01:02Z,2026-08-30,seasonal_naive,2026-08-30,1,17.7000,,,,,,,,,
2026-08-24T07:32:39Z,2026-08-24,tabicl,2026-08-30,7,21.9140,17.2025,18.6615,19.7373,20.6608,21.5614,22.5034,23.6299,25.0165,26.9873
2026-08-25T07:13:22Z,2026-08-25,tabicl,2026-08-30,6,22.5661,18.5050,19.7476,20.6662,21.4589,22.2302,23.0415,23.9910,25.2045,26.9540
2026-08-26T07:13:19Z,2026-08-26,tabicl,2026-08-30,5,23.8414,19.9609,21.1756,22.0697,22.8280,23.5368,24.2665,25.1457,26.3177,28.0603
2026-08-27T17:41:46Z,2026-08-27,tabicl,2026-08-30,4,26.0623,21.7024,23.1596,24.2789,25.1625,25.9399,26.7028,27.5823,28.7716,30.5623
2026-08-28T18:49:45Z,2026-08-28,tabicl,2026-08-30,3,23.3644,20.0471,21.2097,22.0300,22.6692,23.2779,23.9060,24.6246,25.5259,26.7930
2026-08-29T12:44:34Z,2026-08-29,tabicl,2026-08-30,2,20.6639,17.2337,18.4543,19.2790,19.9202,20.5952,21.2598,22.0508,22.9860,24.2740
2026-08-30T12:01:02Z,2026-08-30,tabicl,2026-08-30,1,20.0680,17.4600,18.3625,18.9613,19.3999,19.8813,20.4144,21.0347,21.8433,22.9883
2026-08-25T07:13:22Z,2026-08-25,climatology,2026-08-31,7,18.9788,16.2200,16.6400,17.4200,17.6800,18.8000,19.3400,20.3600,21.2400,22.5800
2026-08-26T07:13:19Z,2026-08-26,climatology,2026-08-31,6,18.9788,16.2200,16.6400,17.4200,17.6800,18.8000,19.3400,20.3600,21.2400,22.5800
2026-08-27T17:41:46Z,2026-08-27,climatology,2026-08-31,5,19.1412,16.2300,16.6600,17.4800,17.7200,18.8500,19.4600,20.6200,21.7600,22.6000
2026-08-28T18:49:45Z,2026-08-28,climatology,2026-08-31,4,19.2486,16.2400,16.6800,17.5000,17.7600,18.9000,19.5000,20.7600,22.3400,22.7800
2026-08-29T12:44:34Z,2026-08-29,climatology,2026-08-31,3,19.2667,16.2500,16.7000,17.5000,17.8000,18.9500,19.5000,20.7000,22.3000,22.7500
2026-08-30T12:01:02Z,2026-08-30,climatology,2026-08-31,2,19.2730,16.2600,16.7400,17.5000,18.0400,19.0000,19.5000,20.6400,22.1200,22.7200
2026-08-31T14:05:50Z,2026-08-31,climatology,2026-08-31,1,19.3132,16.2700,16.7800,17.5100,18.2800,19.1500,19.5800,20.7800,21.9400,22.6900
2026-08-25T07:13:22Z,2026-08-25,persistence,2026-08-31,7,20.7000,14.9000,17.2000,18.5000,19.5000,20.7000,21.8000,23.0000,24.4000,26.5000
2026-08-26T07:13:19Z,2026-08-26,persistence,2026-08-31,6,22.0000,16.3000,18.6000,20.0000,20.9000,21.9000,23.0200,24.2000,25.7000,27.8600
2026-08-27T17:41:46Z,2026-08-27,persistence,2026-08-31,5,24.5000,19.1000,21.1000,22.5000,23.6000,24.6000,25.5000,26.6000,28.1000,29.9000
2026-08-28T18:49:45Z,2026-08-28,persistence,2026-08-31,4,22.9000,17.8000,19.6000,20.9000,22.0000,23.0000,23.9000,25.0000,26.1800,28.1000
2026-08-29T12:44:34Z,2026-08-29,persistence,2026-08-31,3,19.9000,15.2800,17.0000,18.2000,19.1000,20.0000,20.8000,21.7000,22.9000,24.5000
2026-08-30T12:01:02Z,2026-08-30,persistence,2026-08-31,2,19.5000,15.6000,17.0000,17.9000,18.8000,19.5000,20.3000,21.1000,22.1000,23.3000
2026-08-31T14:05:50Z,2026-08-31,persistence,2026-08-31,1,20.8000,18.3000,19.2000,19.8000,20.3000,20.8000,21.3000,21.8000,22.4000,23.4000
2026-08-25T07:13:22Z,2026-08-25,seasonal_naive,2026-08-31,7,18.8000,,,,,,,,,
2026-08-26T07:13:19Z,2026-08-26,seasonal_naive,2026-08-31,6,18.8000,,,,,,,,,
2026-08-27T17:41:46Z,2026-08-27,seasonal_naive,2026-08-31,5,18.8000,,,,,,,,,
2026-08-28T18:49:45Z,2026-08-28,seasonal_naive,2026-08-31,4,18.8000,,,,,,,,,
2026-08-29T12:44:34Z,2026-08-29,seasonal_naive,2026-08-31,3,18.8000,,,,,,,,,
2026-08-30T12:01:02Z,2026-08-30,seasonal_naive,2026-08-31,2,18.8000,,,,,,,,,
2026-08-31T14:05:50Z,2026-08-31,seasonal_naive,2026-08-31,1,18.8000,,,,,,,,,
2026-08-25T07:13:22Z,2026-08-25,tabicl,2026-08-31,7,22.2668,18.0811,19.3822,20.3417,21.1581,21.9383,22.7597,23.7202,24.9649,26.7620
2026-08-26T07:13:19Z,2026-08-26,tabicl,2026-08-31,6,23.4435,19.3382,20.6361,21.5899,22.4029,23.1504,23.9232,24.8358,26.0621,27.8715
2026-08-27T17:41:46Z,2026-08-27,tabicl,2026-08-31,5,25.3196,20.7224,22.2620,23.4068,24.3360,25.1836,26.0102,26.9379,28.1938,30.0641
2026-08-28T18:49:45Z,2026-08-28,tabicl,2026-08-31,4,22.8948,19.2776,20.5379,21.4275,22.1459,22.8134,23.5173,24.2870,25.2666,26.6386
2026-08-29T12:44:34Z,2026-08-29,tabicl,2026-08-31,3,21.1812,17.4677,18.7712,19.6791,20.4116,21.1579,21.8800,22.7002,23.6602,24.9928
2026-08-30T12:01:02Z,2026-08-30,tabicl,2026-08-31,2,20.5403,17.3005,18.3686,19.1185,19.7418,20.3931,21.0590,21.8386,22.7813,24.0991
2026-08-31T14:05:50Z,2026-08-31,tabicl,2026-08-31,1,20.7923,17.9760,18.8599,19.5299,20.0912,20.6298,21.1836,21.8348,22.6589,23.8914
2026-08-26T07:13:19Z,2026-08-26,climatology,2026-09-01,7,19.0121,16.0400,16.4800,17.4200,17.7800,18.8000,19.3400,20.3600,21.2400,22.5800
2026-08-27T17:41:46Z,2026-08-27,climatology,2026-09-01,6,19.0121,16.0400,16.4800,17.4200,17.7800,18.8000,19.3400,20.3600,21.2400,22.5800
2026-08-28T18:49:45Z,2026-08-28,climatology,2026-09-01,5,19.1265,16.0600,16.5200,17.4800,17.8000,18.8500,19.4600,20.6200,21.7600,22.8100
2026-08-29T12:44:34Z,2026-08-29,climatology,2026-09-01,4,19.1486,16.0800,16.5600,17.5200,17.8000,18.9000,19.5000,20.5200,21.5800,22.7800
2026-08-30T12:01:02Z,2026-08-30,climatology,2026-09-01,3,19.1583,16.1000,16.6000,17.5500,17.8000,18.9500,19.5000,20.4000,21.4000,22.7500
2026-08-31T14:05:50Z,2026-08-31,climatology,2026-09-01,2,19.2027,16.1200,16.6600,17.5800,18.0400,19.0000,19.5000,20.6400,21.3200,22.7200
2026-09-01T11:47:50Z,2026-09-01,climatology,2026-09-01,1,19.2289,16.1400,16.7200,17.6100,18.2800,19.1500,19.5800,20.5600,21.2400,22.6900
2026-08-26T07:13:19Z,2026-08-26,persistence,2026-09-01,7,22.0000,16.2000,18.5000,19.8000,20.8000,22.0000,23.0600,24.2700,25.7000,27.8000
2026-08-27T17:41:46Z,2026-08-27,persistence,2026-09-01,6,24.5000,18.8000,21.1000,22.5000,23.4200,24.4000,25.5800,26.7000,28.2000,30.3400
2026-08-28T18:49:45Z,2026-08-28,persistence,2026-09-01,5,22.9000,17.5000,19.5000,20.9000,22.0000,23.0000,23.9000,25.0500,26.5000,28.3000
2026-08-29T12:44:34Z,2026-08-29,persistence,2026-09-01,4,19.9000,14.8000,16.6000,17.9000,19.0000,20.0000,20.9000,22.0000,23.1600,25.1000
2026-08-30T12:01:02Z,2026-08-30,persistence,2026-09-01,3,19.5000,14.8000,16.6000,17.8000,18.7000,19.5500,20.4000,21.3000,22.5000,24.1000
2026-08-31T14:05:50Z,2026-08-31,persistence,2026-09-01,2,20.8000,16.9100,18.3000,19.2000,20.1000,20.8000,21.6000,22.4000,23.4000,24.6000
2026-09-01T11:47:50Z,2026-09-01,persistence,2026-09-01,1,20.2000,17.7000,18.6000,19.2000,19.7000,20.2000,20.7000,21.2000,21.8000,22.8000
2026-08-26T07:13:19Z,2026-08-26,seasonal_naive,2026-09-01,7,16.9000,,,,,,,,,
2026-08-27T17:41:46Z,2026-08-27,seasonal_naive,2026-09-01,6,16.9000,,,,,,,,,
2026-08-28T18:49:45Z,2026-08-28,seasonal_naive,2026-09-01,5,16.9000,,,,,,,,,
2026-08-29T12:44:34Z,2026-08-29,seasonal_naive,2026-09-01,4,16.9000,,,,,,,,,
2026-08-30T12:01:02Z,2026-08-30,seasonal_naive,2026-09-01,3,16.9000,,,,,,,,,
2026-08-31T14:05:50Z,2026-08-31,seasonal_naive,2026-09-01,2,16.9000,,,,,,,,,
2026-09-01T11:47:50Z,2026-09-01,seasonal_naive,2026-09-01,1,16.9000,,,,,,,,,
2026-08-26T07:13:19Z,2026-08-26,tabicl,2026-09-01,7,22.5813,18.1945,19.6190,20.6294,21.5048,22.3012,23.1173,24.0656,25.3478,27.2592
2026-08-27T17:41:46Z,2026-08-27,tabicl,2026-09-01,6,23.9780,19.0537,20.7737,21.9636,22.9526,23.8888,24.7797,25.7534,27.0381,28.9344
2026-08-28T18:49:45Z,2026-08-28,tabicl,2026-09-01,5,22.0716,17.9056,19.4249,20.4634,21.2899,22.0546,22.8248,23.6751,24.7325,26.2363
2026-08-29T12:44:34Z,2026-08-29,tabicl,2026-09-01,4,20.7366,16.5515,18.0973,19.1521,19.9769,20.7938,21.5699,22.4427,23.4536,24.8710
2026-08-30T12:01:02Z,2026-08-30,tabicl,2026-09-01,3,20.2049,16.3140,17.7275,18.6665,19.4119,20.1898,20.9254,21.7873,22.8138,24.2365
2026-08-31T14:05:50Z,2026-08-31,tabicl,2026-09-01,2,20.4448,17.1051,18.2362,19.0405,19.6969,20.3368,20.9510,21.6832,22.6012,23.9782
2026-09-01T11:47:50Z,2026-09-01,tabicl,2026-09-01,1,20.0545,17.2419,18.2569,18.9668,19.4865,19.9769,20.4464,21.0338,21.7943,22.9718
2026-08-27T17:41:46Z,2026-08-27,climatology,2026-09-02,7,19.1545,16.0600,16.6800,17.4200,17.7800,18.9000,19.5000,20.6800,21.4000,22.7600
2026-08-28T18:49:45Z,2026-08-28,climatology,2026-09-02,6,19.1545,16.0600,16.6800,17.4200,17.7800,18.9000,19.5000,20.6800,21.4000,22.7600
2026-08-29T12:44:34Z,2026-08-29,climatology,2026-09-02,5,19.1765,16.0900,16.7200,17.4800,17.9200,18.9500,19.5000,20.6200,21.4000,22.7400
2026-08-30T12:01:02Z,2026-08-30,climatology,2026-09-02,4,19.1857,16.1200,16.7600,17.5200,18.1600,19.0000,19.5000,20.5200,21.4000,22.7200
2026-08-31T14:05:50Z,2026-08-31,climatology,2026-09-02,3,19.2306,16.1500,16.8000,17.5500,18.4000,19.1500,19.5000,20.7000,21.4000,22.7000
2026-09-01T11:47:50Z,2026-09-01,climatology,2026-09-02,2,19.2568,16.1800,16.8200,17.5800,18.5600,19.3000,19.7400,20.6400,21.3200,22.6800
2026-09-02T11:28:28Z,2026-09-02,climatology,2026-09-02,1,19.2658,16.2100,16.8400,17.6100,18.7200,19.4000,19.6600,20.5600,21.2400,22.6600
2026-08-27T17:41:46Z,2026-08-27,persistence,2026-09-02,7,24.5000,18.7000,21.0000,22.3000,23.3000,24.5000,25.5200,26.7400,28.2000,30.3000
2026-08-28T18:49:45Z,2026-08-28,persistence,2026-09-02,6,22.9000,17.2000,19.5000,20.9200,21.8600,22.8000,24.0000,25.1000,26.6000,28.7200
2026-08-29T12:44:34Z,2026-08-29,persistence,2026-09-02,5,19.9000,14.5000,16.5000,17.9000,19.0000,20.0000,20.9000,22.0200,23.5000,25.3000
2026-08-30T12:01:02Z,2026-08-30,persistence,2026-09-02,4,19.5000,14.4000,16.2000,17.5000,18.6000,19.6000,20.5000,21.6000,22.7400,24.7000
2026-08-31T14:05:50Z,2026-08-31,persistence,2026-09-02,3,20.8000,16.1000,17.9000,19.1000,20.0000,20.8000,21.7000,22.6000,23.8000,25.4000
2026-09-01T11:47:50Z,2026-09-01,persistence,2026-09-02,2,20.2000,16.3200,17.7000,18.6000,19.5000,20.2000,21.0000,21.8000,22.8000,24.0000
2026-09-02T11:28:28Z,2026-09-02,persistence,2026-09-02,1,19.6000,17.1000,18.0000,18.6000,19.1000,19.6000,20.1000,20.6000,21.2000,22.2000
2026-08-27T17:41:46Z,2026-08-27,seasonal_naive,2026-09-02,7,15.6000,,,,,,,,,
2026-08-28T18:49:45Z,2026-08-28,seasonal_naive,2026-09-02,6,15.6000,,,,,,,,,
2026-08-29T12:44:34Z,2026-08-29,seasonal_naive,2026-09-02,5,15.6000,,,,,,,,,
2026-08-30T12:01:02Z,2026-08-30,seasonal_naive,2026-09-02,4,15.6000,,,,,,,,,
2026-08-31T14:05:50Z,2026-08-31,seasonal_naive,2026-09-02,3,15.6000,,,,,,,,,
2026-09-01T11:47:50Z,2026-09-01,seasonal_naive,2026-09-02,2,15.6000,,,,,,,,,
2026-09-02T11:28:28Z,2026-09-02,seasonal_naive,2026-09-02,1,15.6000,,,,,,,,,
2026-08-27T17:41:46Z,2026-08-27,tabicl,2026-09-02,7,23.6457,18.4998,20.3265,21.5650,22.5957,23.5741,24.4985,25.5093,26.8391,28.7834
2026-08-28T18:49:45Z,2026-08-28,tabicl,2026-09-02,6,21.5824,17.1572,18.7833,19.8780,20.7615,21.5776,22.3964,23.2899,24.4033,25.9776
2026-08-29T12:44:34Z,2026-08-29,tabicl,2026-09-02,5,20.4646,16.1149,17.7373,18.8288,19.6911,20.5278,21.3270,22.2169,23.2623,24.7392
2026-08-30T12:01:02Z,2026-08-30,tabicl,2026-09-02,4,20.1946,16.0244,17.5594,18.5678,19.3781,20.2119,20.9942,21.8944,22.9586,24.4404
2026-08-31T14:05:50Z,2026-08-31,tabicl,2026-09-02,3,20.4512,16.8235,18.0578,18.9311,19.6473,20.3384,21.0035,21.7938,22.7911,24.2783
2026-09-01T11:47:50Z,2026-09-01,tabicl,2026-09-02,2,19.8774,16.8067,17.9253,18.7003,19.2751,19.8099,20.3203,20.9544,21.7765,23.0374
2026-09-02T11:28:28Z,2026-09-02,tabicl,2026-09-02,1,19.6636,17.3669,18.2358,18.8284,19.2411,19.6105,19.9775,20.4402,21.0436,21.9301
2026-08-28T18:49:45Z,2026-08-28,climatology,2026-09-03,7,19.4121,16.0600,16.8400,17.5600,18.2800,19.0000,19.6000,20.8800,22.0600,22.9600
